mandt,matnr,spras,maktx,maktg,operation_flag,is_deleted,recordstamp
800,HT-IND9342/1,E,10nH 5% 0402 Multilayer,10NH 5% 0402 MULTILAYER,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065490,E,111555-DRESS_CVR_RT_V01,111555-DRESS_CVR_RT_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065460,E,111557-DRESS_CVR_LT_V01,111557-DRESS_CVR_LT_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065514,E,118567-CRANKSHAFT_1_V01,118567-CRANKSHAFT_1_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065554,E,134438-OIL_PUMP_CVR_V01,134438-OIL_PUMP_CVR_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,HT-S2011001,E,160GB SATA 7200 2nd HDD,160GB SATA 7200 2ND HDD,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000003205,E,161068-CENTRIFUGAL_PUMP,161068-CENTRIFUGAL_PUMP,I,False,2021-03-31 02:48:36.182371+00:00
800,LES-400,E,2-step picking material,2-STEP PICKING MATERIAL,I,False,2021-03-31 02:48:36.182371+00:00
800,HT-CAP4037/22,E,2.2uF 20% 0603 6.3V X5R,2.2UF 20% 0603 6.3V X5R,I,False,2021-03-31 02:48:36.182371+00:00
800,EKH-013,E,"21"" Flat Screen Monitor","21"" FLAT SCREEN MONITOR",I,False,2021-03-31 02:48:36.182371+00:00
800,HT-CAP3026/22,E,220nF 10% 0402 6.3V X5R,220NF 10% 0402 6.3V X5R,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065532,E,222222-GSKT_BLK_CTR_V01,222222-GSKT_BLK_CTR_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,HT-IND9342/22,E,22nH 5% 0402 Multilayer,22NH 5% 0402 MULTILAYER,I,False,2021-03-31 02:48:36.182371+00:00
800,HT-S2011002,E,250GB SATA 7200 2nd HDD,250GB SATA 7200 2ND HDD,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000003211,E,255011-ELECTRICAL_MOTOR,255011-ELECTRICAL_MOTOR,I,False,2021-03-31 02:48:36.182371+00:00
800,HT-S2011003,E,320GB SATA 7200 2nd HDD,320GB SATA 7200 2ND HDD,I,False,2021-03-31 02:48:36.182371+00:00
800,333333-GSKT_BLK_CT,E,333333-GSKT_BLK_CTR_LWR,333333-GSKT_BLK_CTR_LWR,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002915,E,333333-GSKT_BLK_CTR_LWR,333333-GSKT_BLK_CTR_LWR,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065504,E,333598-SPRG_PLT_TOP_V01,333598-SPRG_PLT_TOP_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,HT-IND9342/33,E,33nH 5% 0402 Multilayer,33NH 5% 0402 MULTILAYER,I,False,2021-03-31 02:48:36.182371+00:00
800,HT-CAP4047/47,E,4.7uF 20% 0805 6.3V X5R,4.7UF 20% 0805 6.3V X5R,I,False,2021-03-31 02:48:36.182371+00:00
800,414500-SGL_CYL_CYL,E,414500-SGL_CYL_CYL_HEAD,414500-SGL_CYL_CYL_HEAD,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002871,E,414500-SGL_CYL_CYL_HEAD,414500-SGL_CYL_CYL_HEAD,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000003283,E,429038-SOCKET_HEAD_BOLT,429038-SOCKET_HEAD_BOLT,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000003265,E,429055-SOCKET_HEAD_BOLT,429055-SOCKET_HEAD_BOLT,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000003224,E,430000-CENTRIFUGAL_PUMP,430000-CENTRIFUGAL_PUMP,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000001857,E,500GB SATA 7200 1st HDD,500GB SATA 7200 1ST HDD,I,False,2021-03-31 02:48:36.182371+00:00
800,HT-S2011004,E,500GB SATA 7200 2nd HDD,500GB SATA 7200 2ND HDD,I,False,2021-03-31 02:48:36.182371+00:00
800,TL-53,E,53 Foot Tractor Trailer,53 FOOT TRACTOR TRAILER,I,False,2021-03-31 02:48:36.182371+00:00
800,HT-IND9542/56,E,56nH 5% 0603 multilayer,56NH 5% 0603 MULTILAYER,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000003096,E,7118_01-SPK_PLUG_ CBL_1,7118_01-SPK_PLUG_ CBL_1,I,False,2021-03-31 02:48:36.182371+00:00
800,7118_01-SPK_PLUG_,E,7118_01-SPK_PLUG_ CBL_1,7118_01-SPK_PLUG_ CBL_1,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000003097,E,7118_02-SPK_PLUG_ CBL_2,7118_02-SPK_PLUG_ CBL_2,I,False,2021-03-31 02:48:36.182371+00:00
800,7118_02-SPK_PLUG_,E,7118_02-SPK_PLUG_ CBL_2,7118_02-SPK_PLUG_ CBL_2,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000003063,E,777435-FLG_HEAD_M6x1211,777435-FLG_HEAD_M6X1211,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065476,E,777455-FLG_DH_M6x30_V01,777455-FLG_DH_M6X30_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065553,E,777475-FLG_HD_M8x30_V01,777475-FLG_HD_M8X30_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065466,E,790057-INTK_CAMSHFT_V01,790057-INTK_CAMSHFT_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065537,E,812399-MOTOR_HSG_LT_V01,812399-MOTOR_HSG_LT_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065625,E,819099-VAL_CVR_ASM_LT_A,819099-VAL_CVR_ASM_LT_A,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065615,E,819100-VAL_CVR_ASM_RT_A,819100-VAL_CVR_ASM_RT_A,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065619,E,819100-VAL_CVR_ASM_RT_A,819100-VAL_CVR_ASM_RT_A,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065557,E,819101-A-VAL_CVR_LT_V01,819101-A-VAL_CVR_LT_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065510,E,881397RA-SPARK_PLUG_V01,881397RA-SPARK_PLUG_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000003326,E,881533-BRKT-DRESS_CVR_A,881533-BRKT-DRESS_CVR_A,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065617,E,881533-BRKT_DRESS_CVR_A,881533-BRKT_DRESS_CVR_A,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065627,E,881533-BRKT_DRESS_CVR_A,881533-BRKT_DRESS_CVR_A,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065621,E,881533-BRKT_DRESS_CVR_A,881533-BRKT_DRESS_CVR_A,I,False,2021-03-31 02:48:36.182371+00:00
800,887792-HSG_BOLT_M8,E,887792-HSG_BOLT_M8_LONG,887792-HSG_BOLT_M8_LONG,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002973,E,887792-HSG_BOLT_M8_LONG,887792-HSG_BOLT_M8_LONG,I,False,2021-03-31 02:48:36.182371+00:00
800,9188B-TMGBLT_TOH_P,E,9188B-TMGBLT_TOH_PUL_LG,9188B-TMGBLT_TOH_PUL_LG,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002991,E,9188B-TMGBLT_TOH_PUL_LG,9188B-TMGBLT_TOH_PUL_LG,I,False,2021-03-31 02:48:36.182371+00:00
800,H594471,E,AC Power Adapter ACK-E2,AC POWER ADAPTER ACK-E2,I,False,2021-03-31 02:48:36.182371+00:00
800,PM-9995,E,Additional empty feeder,ADDITIONAL EMPTY FEEDER,I,False,2021-03-31 02:48:36.182371+00:00
800,AFS-T1234,E,AFS T-Shirt - Prototype,AFS T-SHIRT - PROTOTYPE,I,False,2021-03-31 02:48:36.182371+00:00
800,STB2-PUMP-113,E,Alert Condition Monitor,ALERT CONDITION MONITOR,I,False,2021-03-31 02:48:36.182371+00:00
800,CHEM00000000000007,E,Aminomethyl Propanol-95,AMINOMETHYL PROPANOL-95,I,False,2021-03-31 02:48:36.182371+00:00
800,H3881023,E,Angle Grinder BT-AG 500,ANGLE GRINDER BT-AG 500,I,False,2021-03-31 02:48:36.182371+00:00
800,H3881022,E,Angle Grinder BT-AG 850,ANGLE GRINDER BT-AG 850,I,False,2021-03-31 02:48:36.182371+00:00
800,H3881018,E,Angle Grinder RT-AG 115,ANGLE GRINDER RT-AG 115,I,False,2021-03-31 02:48:36.182371+00:00
800,H3881017,E,Angle Grinder RT-AG 125,ANGLE GRINDER RT-AG 125,I,False,2021-03-31 02:48:36.182371+00:00
800,H3881016,E,Angle Grinder RT-AG 230,ANGLE GRINDER RT-AG 230,I,False,2021-03-31 02:48:36.182371+00:00
800,APO-FG,E,APO Finished Good - CTP,APO FINISHED GOOD - CTP,I,False,2021-03-31 02:48:36.182371+00:00
800,US-CTP-FG,E,APO Finished Good - CTP,APO FINISHED GOOD - CTP,I,False,2021-03-31 02:48:36.182371+00:00
800,US-APO-FG,E,APO Finished Good - CTP,APO FINISHED GOOD - CTP,I,False,2021-03-31 02:48:36.182371+00:00
800,RBA-FG2,E,APO Finished Good - RBA,APO FINISHED GOOD - RBA,I,False,2021-03-31 02:48:36.182371+00:00
800,DZK-F1,E,APO Finished Good - RBA,APO FINISHED GOOD - RBA,I,False,2021-03-31 02:48:36.182371+00:00
800,DZK-F2,E,APO Finished Good - RBA,APO FINISHED GOOD - RBA,I,False,2021-03-31 02:48:36.182371+00:00
800,RBA-FG1,E,APO Finished Good - RBA,APO FINISHED GOOD - RBA,I,False,2021-03-31 02:48:36.182371+00:00
800,ISP-AUDT02,E,Audit by Junior Auditor,AUDIT BY JUNIOR AUDITOR,I,False,2021-03-31 02:48:36.182371+00:00
800,HL-01VI,E,auto headlight standard,AUTO HEADLIGHT STANDARD,I,False,2021-03-31 02:48:36.182371+00:00
800,PRODRP2,E,Automatic Replenishment,AUTOMATIC REPLENISHMENT,I,False,2021-03-31 02:48:36.182371+00:00
800,R100055,E,AV Receiver XSY-444 RDS,AV RECEIVER XSY-444 RDS,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000050065580,E,B4418-CYL_BLT_M8x35_V01,B4418-CYL_BLT_M8X35_V01,I,False,2021-03-31 02:48:36.182371+00:00
800,AM2-840-H,E,BACK-SEAT BLACK LEATHER,BACK-SEAT BLACK LEATHER,I,False,2021-03-31 02:48:36.182371+00:00
800,AM3-840-H,E,Back-seat Black Leather,BACK-SEAT BLACK LEATHER,I,False,2021-03-31 02:48:36.182371+00:00
800,H1670436,E,Band Saw Blade Bi-Metal,BAND SAW BLADE BI-METAL,I,False,2021-03-31 02:48:36.182371+00:00
800,H1670435,E,Band Saw Blade Bi-Metal,BAND SAW BLADE BI-METAL,I,False,2021-03-31 02:48:36.182371+00:00
800,BAR-004,E,BAR/10226-F-100X20X0006,BAR/10226-F-100X20X0006,I,False,2021-03-31 02:48:36.182371+00:00
800,BAR-R04,E,BAR/10226-F-100X20X000R,BAR/10226-F-100X20X000R,I,False,2021-03-31 02:48:36.182371+00:00
800,BAR-014,E,BAR/10226-F-100X20X0012,BAR/10226-F-100X20X0012,I,False,2021-03-31 02:48:36.182371+00:00
800,BAR-024,E,BAR/10226-F-100X20X0018,BAR/10226-F-100X20X0018,I,False,2021-03-31 02:48:36.182371+00:00
800,BAR-003,E,BAR/10244-F-100X20X0006,BAR/10244-F-100X20X0006,I,False,2021-03-31 02:48:36.182371+00:00
800,BAR-R03,E,BAR/10244-F-100X20X000R,BAR/10244-F-100X20X000R,I,False,2021-03-31 02:48:36.182371+00:00
800,BAR-013,E,BAR/10244-F-100X20X0012,BAR/10244-F-100X20X0012,I,False,2021-03-31 02:48:36.182371+00:00
800,BAR-023,E,BAR/10244-F-100X20X0018,BAR/10244-F-100X20X0018,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002318,E,basic seat assembly mod,BASIC SEAT ASSEMBLY MOD,I,False,2021-03-31 02:48:36.182371+00:00
800,CWBATCH12,E,Batch Material with CW2,BATCH MATERIAL WITH CW2,I,False,2021-03-31 02:48:36.182371+00:00
800,R100014,E,Body lotion 'Alabaster',BODY LOTION 'ALABASTER',I,False,2021-03-31 02:48:36.182371+00:00
800,PROC-AC-HK-0843,E,Brass Manifold Hose Kit,BRASS MANIFOLD HOSE KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,BLDG_FOUNDATION,E,Building Foundation BOM,BUILDING FOUNDATION BOM,I,False,2021-03-31 02:48:36.182371+00:00
800,C2F_I40_023,E,"Business, GaoGou, White","BUSINESS, GAOGOU, WHITE",I,False,2021-03-31 02:48:36.182371+00:00
800,C2F_I40_005,E,"Business, GaoGou, White","BUSINESS, GAOGOU, WHITE",I,False,2021-03-31 02:48:36.182371+00:00
800,STB1-BOXER_RAW-25,E,Butterfly control Valve,BUTTERFLY CONTROL VALVE,I,False,2021-03-31 02:48:36.182371+00:00
800,STB1-BOXER_HALB-11,E,Butterfly control Valve,BUTTERFLY CONTROL VALVE,I,False,2021-03-31 02:48:36.182371+00:00
800,2466142E7708,E,C-Max 120 Catalyst 0080,C-MAX 120 CATALYST 0080,I,False,2021-03-31 02:48:36.182371+00:00
800,E-1315C,E,cabin light normal spot,CABIN LIGHT NORMAL SPOT,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2029,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2006,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2005,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2016,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2019,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2003,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2000,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2024,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2010,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2011,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2018,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2014,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2022,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2013,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2015,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2008,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2012,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2004,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2001,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2007,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2021,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2002,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2009,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2023,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2026,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2017,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2020,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2028,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2027,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2025,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B2030,E,Cable with earthed plug,CABLE WITH EARTHED PLUG,I,False,2021-03-31 02:48:36.182371+00:00
800,MIC-046,E,Canister Vacuum Cleaner,CANISTER VACUUM CLEANER,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000001873,E,"Cap, plastic, PET, y gr","CAP, PLASTIC, PET, Y GR",I,False,2021-03-31 02:48:36.182371+00:00
800,FI1-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI1-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,MRP-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI7-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI3-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FIO-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI1-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI3-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI2-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI6-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FIO-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI9-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI8-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI7-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI4-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI7-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,MRP-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI2-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI4-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI1-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI3-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI6-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI7-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI6-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI4-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI5-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,MRP-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI8-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI8-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI2-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI3-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI8-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI5-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI6-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI4-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI2-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,MRP-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FIO-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FIO-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI9-T-IT522,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI5-T-IT520,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI5-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI9-T-IT521,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,FI9-T-IT523,E,Car Universal Mount Kit,CAR UNIVERSAL MOUNT KIT,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002494,E,CardReaderImage_Texture,CARDREADERIMAGE_TEXTURE,I,False,2021-03-31 02:48:36.182371+00:00
800,HT11-S10515,E,Carriage/Cable assembly,CARRIAGE/CABLE ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,HT05-S10515,E,Carriage/Cable assembly,CARRIAGE/CABLE ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,HT13-S10515,E,Carriage/Cable assembly,CARRIAGE/CABLE ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,HT12-S10515,E,Carriage/Cable assembly,CARRIAGE/CABLE ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,HT02-S10515,E,Carriage/Cable assembly,CARRIAGE/CABLE ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,HT01-S10515,E,Carriage/Cable assembly,CARRIAGE/CABLE ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,HT03-S10515,E,Carriage/Cable assembly,CARRIAGE/CABLE ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,HT1-S100515,E,Carriage/Cable assembly,CARRIAGE/CABLE ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,HT04-S10515,E,Carriage/Cable assembly,CARRIAGE/CABLE ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002319,E,cartridge body assembly,CARTRIDGE BODY ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002320,E,cartridge body sheeting,CARTRIDGE BODY SHEETING,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002345,E,cartridge mounting body,CARTRIDGE MOUNTING BODY,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002166,E,cartridge paper support,CARTRIDGE PAPER SUPPORT,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002364,E,cartridge paper support,CARTRIDGE PAPER SUPPORT,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002336,E,cartridge seat assembly,CARTRIDGE SEAT ASSEMBLY,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000002341,E,Cartridge Seat Retainer,CARTRIDGE SEAT RETAINER,I,False,2021-03-31 02:48:36.182371+00:00
800,M329-A,E,Cassio Cassiopeia E-100,CASSIO CASSIOPEIA E-100,I,False,2021-03-31 02:48:36.182371+00:00
800,M329,E,Cassio Cassiopeia E-100,CASSIO CASSIOPEIA E-100,I,False,2021-03-31 02:48:36.182371+00:00
800,PM-13121,E,Cast housing for flange,CAST HOUSING FOR FLANGE,I,False,2021-03-31 02:48:36.182371+00:00
800,CB6668-CTR_SNK_BLT,E,CB6668-CTR_SNK_BLT_M5x8,CB6668-CTR_SNK_BLT_M5X8,I,False,2021-03-31 02:48:36.182371+00:00
800,000000000000003008,E,CB6668-CTR_SNK_BLT_M5x8,CB6668-CTR_SNK_BLT_M5X8,I,False,2021-03-31 02:48:36.182371+00:00
800,DPC9051,E,CD-ROM drive quad speed,CD-ROM DRIVE QUAD SPEED,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B8000,E,CD-ROM-DRIVE with label,CD-ROM-DRIVE WITH LABEL,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B8001,E,CD-ROM-DRIVE with label,CD-ROM-DRIVE WITH LABEL,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B8027,E,CD-ROM-DRIVE with label,CD-ROM-DRIVE WITH LABEL,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B8012,E,CD-ROM-DRIVE with label,CD-ROM-DRIVE WITH LABEL,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B8024,E,CD-ROM-DRIVE with label,CD-ROM-DRIVE WITH LABEL,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B8004,E,CD-ROM-DRIVE with label,CD-ROM-DRIVE WITH LABEL,I,False,2021-03-31 02:48:36.182371+00:00
800,T-B8002,E,CD-ROM-DRIVE with label,CD-ROM-DRIVE WITH LABEL,I,False,2021-03-31 02:48:36.182371+00:00
